2024-01-14T15:34:04.876880310Z, 15.683
2024-01-14T15:34:05.880486883Z, 15.683
2024-01-14T15:34:06.888247986Z, 15.771
2024-01-14T15:34:07.891561735Z, 15.771
2024-01-14T15:34:08.899071359Z, 15.683
2024-01-14T15:34:09.903177673Z, 15.683
2024-01-14T15:34:09.907047009Z, 15.683
2024-01-14T15:34:10.910338626Z, 15.771
2024-01-14T15:34:11.917913669Z, 15.771
2024-01-14T15:34:12.921432929Z, 15.683
2024-01-14T15:34:13.929087202Z, 15.683
2024-01-14T15:34:14.932509823Z, 15.771
2024-01-14T15:34:15.940053402Z, 15.771
2024-01-14T15:34:16.947883750Z, 15.683
2024-01-14T15:34:17.951177597Z, 15.683
2024-01-14T15:34:18.958730439Z, 15.683
2024-01-14T15:34:19.962455552Z, 15.683
2024-01-14T15:34:20.969980749Z, 15.683
2024-01-14T15:34:21.973712327Z, 15.683
2024-01-14T15:34:21.977643564Z, 15.683
2024-01-14T15:34:22.981179521Z, 15.683
2024-01-14T15:34:23.988818220Z, 15.771
2024-01-14T15:34:24.992359798Z, 15.683
2024-01-14T15:34:25.999781202Z, 15.683
2024-01-14T15:34:27.003809782Z, 15.683
2024-01-14T15:34:28.011343889Z, 15.683
2024-01-14T15:34:29.018806342Z, 15.771
2024-01-14T15:34:30.022318843Z, 15.683
2024-01-14T15:34:31.029634069Z, 15.683
2024-01-14T15:34:32.033217841Z, 15.771
2024-01-14T15:34:33.040639095Z, 15.771
2024-01-14T15:34:34.048542256Z, 15.683
2024-01-14T15:34:35.052239745Z, 15.683
2024-01-14T15:34:36.059601337Z, 15.771
2024-01-14T15:34:37.063032619Z, 15.771
2024-01-14T15:34:38.070901578Z, 15.683
2024-01-14T15:34:39.074188556Z, 15.683
2024-01-14T15:34:40.081913234Z, 15.771
2024-01-14T15:34:41.089274278Z, 15.771
2024-01-14T15:34:42.093219621Z, 15.771
2024-01-14T15:34:43.100396589Z, 15.771
2024-01-14T15:34:44.103998370Z, 15.771
2024-01-14T15:34:45.111569105Z, 15.771
2024-01-14T15:34:46.119481630Z, 15.771
2024-01-14T15:34:47.122961280Z, 15.771
2024-01-14T15:34:48.130190646Z, 15.771
2024-01-14T15:34:49.134047527Z, 15.771
2024-01-14T15:34:50.141347448Z, 15.771
2024-01-14T15:34:51.144817677Z, 15.771
2024-01-14T15:34:51.148771795Z, 15.771
2024-01-14T15:34:52.152457296Z, 15.771
2024-01-14T15:34:53.159908688Z, 15.771
2024-01-14T15:34:54.163731006Z, 15.771
2024-01-14T15:34:55.171078208Z, 15.771
2024-01-14T15:34:56.174772627Z, 15.771
2024-01-14T15:34:57.182352699Z, 15.771
2024-01-14T15:34:58.189866159Z, 15.771
2024-01-14T15:34:59.193614422Z, 15.771
2024-01-14T15:35:00.201216277Z, 15.771
2024-01-14T15:35:01.204930166Z, 15.771
2024-01-14T15:35:02.212463057Z, 15.771
2024-01-14T15:35:03.216030427Z, 15.771
2024-01-14T15:35:03.220043510Z, 15.771
2024-01-14T15:35:04.223685464Z, 15.771
2024-01-14T15:35:05.231150574Z, 15.771
2024-01-14T15:35:06.234717795Z, 15.771
2024-01-14T15:35:07.242145361Z, 15.771
2024-01-14T15:35:08.245877005Z, 15.771
2024-01-14T15:35:09.253198255Z, 15.771
2024-01-14T15:35:10.260679732Z, 15.771
2024-01-14T15:35:11.264589557Z, 15.771
2024-01-14T15:35:12.272250070Z, 15.771
2024-01-14T15:35:13.275651648Z, 15.771
2024-01-14T15:35:14.283319922Z, 15.771
2024-01-14T15:35:15.290846132Z, 15.771
2024-01-14T15:35:16.294296663Z, 15.771
2024-01-14T15:35:17.301914812Z, 15.771
2024-01-14T15:35:18.305312408Z, 15.771
2024-01-14T15:35:19.313089678Z, 15.771
2024-01-14T15:35:20.316647070Z, 15.771
2024-01-14T15:35:21.324313614Z, 15.771
2024-01-14T15:35:22.331499026Z, 15.771
2024-01-14T15:35:23.335373613Z, 15.771
2024-01-14T15:35:24.342633560Z, 15.771
2024-01-14T15:35:25.346419104Z, 15.771
2024-01-14T15:35:26.353777451Z, 15.683
2024-01-14T15:35:27.361365078Z, 15.771
2024-01-14T15:35:28.364772988Z, 15.771
2024-01-14T15:35:29.372837615Z, 15.771
2024-01-14T15:35:30.376091647Z, 15.771
2024-01-14T15:35:31.383962980Z, 15.771
2024-01-14T15:35:32.387146773Z, 15.771
2024-01-14T15:35:32.391416007Z, 15.771
2024-01-14T15:35:33.394699092Z, 15.771
2024-01-14T15:35:34.402151641Z, 15.771
2024-01-14T15:35:35.406161743Z, 15.771
2024-01-14T15:35:36.413383994Z, 15.771
2024-01-14T15:35:37.417300392Z, 15.771
2024-01-14T15:35:38.424504853Z, 15.771
2024-01-14T15:35:39.432063166Z, 15.771
2024-01-14T15:35:40.435789829Z, 15.771
2024-01-14T15:35:41.443390208Z, 15.771
2024-01-14T15:35:42.447155395Z, 15.771
2024-01-14T15:35:43.454335400Z, 15.771
2024-01-14T15:35:44.457794399Z, 15.859
2024-01-14T15:35:44.461761465Z, 15.859
2024-01-14T15:35:45.465593895Z, 15.859
2024-01-14T15:35:46.473046599Z, 15.771
2024-01-14T15:35:47.476808696Z, 15.771
2024-01-14T15:35:48.484305439Z, 15.771
2024-01-14T15:35:49.488098358Z, 15.771
2024-01-14T15:35:50.495342046Z, 15.771
2024-01-14T15:35:51.502699311Z, 15.771
2024-01-14T15:35:52.506463282Z, 15.859
2024-01-14T15:35:53.513989359Z, 15.859
2024-01-14T15:35:54.517880933Z, 15.771
2024-01-14T15:35:55.525269358Z, 15.771
2024-01-14T15:35:56.533017824Z, 15.859
2024-01-14T15:35:57.536534442Z, 15.771
2024-01-14T15:35:58.544092609Z, 15.771
2024-01-14T15:35:59.547341434Z, 15.771
2024-01-14T15:36:00.555002384Z, 15.859
2024-01-14T15:36:01.558903656Z, 15.771
2024-01-14T15:36:02.566329138Z, 15.771
2024-01-14T15:36:03.573840975Z, 15.771
2024-01-14T15:36:04.577355479Z, 15.859
2024-01-14T15:36:05.585171964Z, 15.859
2024-01-14T15:36:06.588429333Z, 15.771
2024-01-14T15:36:07.596284041Z, 15.771
2024-01-14T15:36:08.603507769Z, 15.859
2024-01-14T15:36:09.607084939Z, 15.859
2024-01-14T15:36:10.614946211Z, 15.771
2024-01-14T15:36:11.618546476Z, 15.771
2024-01-14T15:36:12.625938371Z, 15.771
2024-01-14T15:36:13.629394551Z, 15.771
2024-01-14T15:36:14.637153777Z, 15.771
2024-01-14T15:36:15.644825245Z, 15.771
2024-01-14T15:36:16.648278336Z, 15.771
2024-01-14T15:36:17.655607382Z, 15.859
2024-01-14T15:36:18.659424428Z, 15.771
2024-01-14T15:36:19.666868819Z, 15.771
2024-01-14T15:36:20.674509119Z, 15.771
2024-01-14T15:36:21.678220923Z, 15.771
2024-01-14T15:36:22.685428924Z, 15.771
2024-01-14T15:36:23.688894547Z, 15.771
2024-01-14T15:36:24.696841055Z, 15.771
2024-01-14T15:36:25.700452910Z, 15.771
2024-01-14T15:36:25.704447389Z, 15.771
2024-01-14T15:36:26.707578746Z, 15.771
2024-01-14T15:36:27.715154914Z, 15.771
2024-01-14T15:36:28.719093309Z, 15.771
2024-01-14T15:36:29.726429402Z, 15.771
2024-01-14T15:36:30.730132236Z, 15.771
2024-01-14T15:36:31.737686677Z, 15.771
2024-01-14T15:36:32.744991342Z, 15.771
2024-01-14T15:36:33.748541101Z, 15.771
2024-01-14T15:36:34.756154046Z, 15.771
2024-01-14T15:36:35.760048120Z, 15.771
2024-01-14T15:36:36.767326931Z, 15.771
2024-01-14T15:36:37.771288066Z, 15.771
2024-01-14T15:36:37.775237686Z, 15.771
2024-01-14T15:36:38.778733803Z, 15.771
2024-01-14T15:36:39.786110563Z, 15.771
2024-01-14T15:36:40.789918224Z, 15.771
2024-01-14T15:36:41.797532332Z, 15.771
2024-01-14T15:36:42.800869660Z, 15.771
2024-01-14T15:36:43.808309249Z, 15.771
2024-01-14T15:36:44.815840063Z, 15.771
2024-01-14T15:36:45.819504340Z, 15.771
2024-01-14T15:36:46.827004070Z, 15.771
2024-01-14T15:36:47.830579992Z, 15.771
2024-01-14T15:36:48.838172729Z, 15.771
2024-01-14T15:36:49.845694874Z, 15.771
2024-01-14T15:36:50.849343761Z, 15.771
2024-01-14T15:36:51.857132293Z, 15.771
2024-01-14T15:36:52.860824777Z, 15.771
2024-01-14T15:36:53.868299386Z, 15.771
2024-01-14T15:36:54.871846186Z, 15.771
2024-01-14T15:36:55.879362612Z, 15.771
2024-01-14T15:36:56.886982876Z, 15.771
2024-01-14T15:36:57.890425445Z, 15.771
2024-01-14T15:36:58.897797593Z, 15.771
2024-01-14T15:36:59.901616755Z, 15.771
2024-01-14T15:37:00.909239419Z, 15.771
2024-01-14T15:37:01.916408300Z, 15.771
2024-01-14T15:37:02.920072111Z, 15.771
2024-01-14T15:37:03.927477806Z, 15.771
2024-01-14T15:37:04.931156431Z, 15.771
2024-01-14T15:37:05.939165140Z, 15.771
2024-01-14T15:37:06.942395329Z, 15.771
2024-01-14T15:37:06.946451394Z, 15.771
2024-01-14T15:37:07.949788126Z, 15.771
2024-01-14T15:37:08.957442775Z, 15.771
2024-01-14T15:37:09.961050755Z, 15.771
2024-01-14T15:37:10.968712955Z, 15.771
2024-01-14T15:37:11.972464447Z, 15.771
2024-01-14T15:37:12.979852208Z, 15.771
2024-01-14T15:37:13.987560235Z, 15.771
2024-01-14T15:37:14.991151131Z, 15.771
2024-01-14T15:37:15.998632270Z, 15.771
